========== IDEC Training Configuration ==========
lr: 0.001
n_clusters: 3
batch_size: 256
n_z: 10
dataset: sparse_8_dense_1_dense_1_10
pretrain_path: data/sparse_8_dense_1_dense_1_10/ae_gamma_0.1_nz_10_update_3.pkl
gamma: 0.1
update_interval: 3
tol: 0.001
train_epoch: 100
pretrain_epoch: 200
cuda: True
n_input: 2
=================================================

Iter 000: Acc 0.5324, NMI 0.3818, ARI 0.2386, Δlabel 0.0000
Iter 003: Acc 0.4869, NMI 0.2875, ARI 0.1103, Δlabel 0.1872
Iter 006: Acc 0.5142, NMI 0.2335, ARI 0.0497, Δlabel 0.1108
Iter 009: Acc 0.5480, NMI 0.2395, ARI 0.0771, Δlabel 0.0349
Iter 012: Acc 0.6269, NMI 0.2857, ARI 0.1949, Δlabel 0.1468
Iter 015: Acc 0.8036, NMI 0.4386, ARI 0.5551, Δlabel 0.2266
Iter 018: Acc 0.7767, NMI 0.4381, ARI 0.5171, Δlabel 0.0586
Iter 021: Acc 0.7081, NMI 0.4315, ARI 0.4172, Δlabel 0.0903
Iter 024: Acc 0.5452, NMI 0.3664, ARI 0.2250, Δlabel 0.1941
Iter 027: Acc 0.4344, NMI 0.2844, ARI 0.0973, Δlabel 0.2202
Iter 030: Acc 0.4354, NMI 0.2942, ARI 0.1116, Δlabel 0.0219
Iter 033: Acc 0.4324, NMI 0.2609, ARI 0.0623, Δlabel 0.0770
Iter 036: Acc 0.4291, NMI 0.2438, ARI 0.0361, Δlabel 0.0442
Iter 039: Acc 0.4107, NMI 0.2202, ARI -0.0026, Δlabel 0.0540
Iter 042: Acc 0.4006, NMI 0.2091, ARI -0.0211, Δlabel 0.0277
Iter 045: Acc 0.3901, NMI 0.2034, ARI -0.0311, Δlabel 0.0104
Iter 048: Acc 0.3806, NMI 0.1986, ARI -0.0395, Δlabel 0.0096
Iter 051: Acc 0.3707, NMI 0.1893, ARI -0.0550, Δlabel 0.0259
Iter 054: Acc 0.3674, NMI 0.1889, ARI -0.0559, Δlabel 0.0037
Iter 057: Acc 0.3663, NMI 0.1893, ARI -0.0552, Δlabel 0.0031
Iter 060: Acc 0.3642, NMI 0.1887, ARI -0.0564, Δlabel 0.0021
Iter 063: Acc 0.3624, NMI 0.1884, ARI -0.0570, Δlabel 0.0018
Iter 066: Acc 0.3614, NMI 0.1886, ARI -0.0568, Δlabel 0.0019
Iter 069: Acc 0.3590, NMI 0.1888, ARI -0.0566, Δlabel 0.0033
Iter 072: Acc 0.3572, NMI 0.1889, ARI -0.0565, Δlabel 0.0024
Iter 075: Acc 0.3548, NMI 0.1864, ARI -0.0605, Δlabel 0.0073
Iter 078: Acc 0.3498, NMI 0.1792, ARI -0.0720, Δlabel 0.0248
Iter 081: Acc 0.3507, NMI 0.1797, ARI -0.0711, Δlabel 0.0016
Iter 084: Acc 0.3526, NMI 0.1846, ARI -0.0634, Δlabel 0.0181
Iter 087: Acc 0.3536, NMI 0.1827, ARI -0.0664, Δlabel 0.0090
Iter 090: Acc 0.3536, NMI 0.1807, ARI -0.0694, Δlabel 0.0080
Iter 093: Acc 0.3557, NMI 0.1844, ARI -0.0636, Δlabel 0.0130
Iter 096: Acc 0.3563, NMI 0.1801, ARI -0.0701, Δlabel 0.0187
Iter 099: Acc 0.3599, NMI 0.1867, ARI -0.0598, Δlabel 0.0233
